tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Lào Cai,Bát Xát,xã,9,987,27229,190,"Số 479, đường Hùng Vương, xã Bát Xát (Trụ sở thị trấn Bát Xát cũ)","Thị trấn Bát Xát, Xã Bản Vược, Xã Bản Qua, Xã Phìn Ngan, Xã Quang Kim",103.851,22.5198
tỉnh Lào Cai,Cam Đường,phường,9,918,67877,59.9,"Đường Nguyễn Hữu An, Phường Cam Đường (Trụ sở Phường Bình Minh cũ)","Phường Nam Cường (thành phố Lào Cai), Phường Xuân Tăng, Phường Pom Hán, Phường Bắc Cường, Phường Bắc Lệnh, Phường Bình Minh, Xã Cam Đường",104.007,22.4309
tỉnh Lào Cai,Cảm Nhân,xã,9,914,17340,151.77,đang cập nhật,"Xã Xuân Long, Xã Ngọc Chấn, Xã Cảm Nhân",104.928,22.0006
tỉnh Lào Cai,Cao Sơn,xã,9,937,88720,124.93,"Thôn Lồ Suối Tủng, xã Cao Sơn mới (Trụ sở xã Cao Sơn cũ)","Xã Lùng Khấu Nhin, Xã Tả Thàng, Xã La Pan Tẩn, Xã Cao Sơn",104.156,22.6154
tỉnh Lào Cai,Cát Thịnh,xã,9,907,11369,169.11,đang cập nhật,Không sáp nhập,104.682,21.4558
tỉnh Lào Cai,Cầu Thia,phường,9,723,25234,31.84,đang cập nhật,"Phường Cầu Thia, Xã Thanh Lương, Xã Thạch Lương, Xã Phúc Sơn, Xã Hạnh Sơn",104.502,21.5515
tỉnh Lào Cai,Chấn Thịnh,xã,9,908,18790,120.54,đang cập nhật,"Xã Tân Thịnh (huyện Văn Chấn), Xã Đại Lịch, Xã Chấn Thịnh",104.814,21.5087
tỉnh Lào Cai,Châu Quế,xã,9,813,13457,162.25,đang cập nhật,"Xã Châu Quế Thượng, Xã Châu Quế Hạ",104.459,22.0245
tỉnh Lào Cai,Chế Tạo,xã,9,853,26500,234.44,đang cập nhật,Không sáp nhập,104.037,21.7104
tỉnh Lào Cai,Chiềng Ken,xã,9,972,93060,191.3,"Thôn Bẻ 3, xã Chiềng Ken (Trụ sở xã Chiềng Ken cũ)","Xã Nậm Tha, Xã Chiềng Ken",104.395,21.9828
tỉnh Lào Cai,Cốc Lầu,xã,9,950,88000,135.8,"Thôn Hà Tiên, xã Cốc Lầu (Trụ sở xã Cốc Lầu cũ)","Xã Nậm Lúc, Xã Bản Cái, Xã Cốc Lầu",104.362,22.3864
tỉnh Lào Cai,Cốc San,xã,9,1006,11085,57.2,"Thôn Tòng Chú 3, xã Cốc San (Trụ sở xã Cốc San cũ)","Xã Đồng Tuyển, Xã Tòng Sành, Xã Cốc San",103.927,22.4593
tỉnh Lào Cai,Dền Sáng,xã,9,1003,12160,148.2,"Thôn Dền Sáng, xã Dền Sáng (Trụ sở xã Dền Sáng cũ)","Xã Dền Thàng, Xã Sàng Ma Sáo, Xã Dền Sáng",103.656,22.5683
tỉnh Lào Cai,Đông Cuông,xã,9,814,21938,146.3,đang cập nhật,"Xã Quang Minh, Xã An Bình, Xã Đông An, Xã Đông Cuông",104.596,21.9766
tỉnh Lào Cai,Dương Quỳ,xã,9,984,89250,157.1,"Thôn Tông Hốc, Xã Dương Quỳ (Trụ sở xã Dương Quỳ cũ)","Xã Thẳm Dương, Xã Dương Quỳ",104.152,22.0253
tỉnh Lào Cai,Gia Hội,xã,9,904,14908,213.25,đang cập nhật,"Xã Nậm Búng, Xã Nậm Lành, Xã Gia Hội",104.392,21.7089
tỉnh Lào Cai,Gia Phú,xã,9,957,28458,102.4,"Thôn Phú Xuân, xã Gia Phú (Trụ sở xã Gia Phú cũ)","Xã Xuân Giao, Xã Thống Nhất, Xã Gia Phú",104.078,22.3432
tỉnh Lào Cai,Hạnh Phúc,xã,9,878,13763,193.85,đang cập nhật,"Thị trấn Trạm Tấu, Xã Bản Công, Xã Hát Lừu, Xã Xà Hồ",104.347,21.4874
tỉnh Lào Cai,Hợp Thành,xã,9,934,10828,41.2,"Thôn Cóc 2, xã Hợp Thành (Trụ sở xã Tả Phời cũ)","Xã Tả Phời, Xã Hợp Thành",103.966,22.3678
tỉnh Lào Cai,Hưng Khánh,xã,9,860,14054,122.18,đang cập nhật,"Xã Hồng Ca, Xã Hưng Khánh",104.715,21.5917
tỉnh Lào Cai,Khánh Hòa,xã,9,728,17589,149.77,đang cập nhật,"Xã Tô Mậu, Xã An Lạc, Xã Động Quan, Xã Khánh Hòa",104.649,22.1125
tỉnh Lào Cai,Khánh Yên,xã,9,983,14272,173.6,Thôn Độc Lập (Trụ sở xã Khánh Yên Hạ cũ),"Xã Khánh Yên Trung, Xã Liêm Phú, Xã Khánh Yên Hạ",104.29,21.9971
tỉnh Lào Cai,Khao Mang,xã,9,851,93430,120.06,đang cập nhật,"Xã Hồ Bốn, Xã Khao Mang",103.974,21.8999
tỉnh Lào Cai,Lâm Giang,xã,9,812,16452,179.48,đang cập nhật,"Xã Lang Thíp, Xã Lâm Giang",104.484,22.1039
tỉnh Lào Cai,Lâm Thượng,xã,9,725,19576,128,đang cập nhật,"Xã Mai Sơn, Xã Khánh Thiện, Xã Tân Phượng, Xã Lâm Thượng",104.669,22.2287
tỉnh Lào Cai,Lào Cai,phường,9,986,76981,72.32,"Số 591 đường Hoàng Liên, Phường Lào Cai (Trụ sở HĐND&UBND thành phố Lào Cai cũ)","Phường Duyên Hải, Phường Cốc Lếu, Phường Kim Tân, Phường Lào Cai, Xã Vạn Hòa, Xã Bản Phiệt",104.011,22.4989
tỉnh Lào Cai,Lao Chải,xã,9,852,10135,157.99,đang cập nhật,Không sáp nhập,104.001,21.8181
tỉnh Lào Cai,Liên Sơn,xã,9,900,31834,120.21,đang cập nhật,"Thị trấn Nông trường Liên Sơn, Xã Sơn A, Xã Nghĩa Phúc",104.494,21.642
tỉnh Lào Cai,Lục Yên,xã,9,724,30159,79.94,đang cập nhật,"Thị trấn Yên Thế, Xã Minh Xuân, Xã Yên Thắng, Xã Liễu Đô",104.779,22.1181
tỉnh Lào Cai,Lùng Phình,xã,9,943,12131,101,"Thôn Lùng Phình, xã Lùng Phình (Trụ sở xã Lùng Phình cũ)","Xã Tả Van Chư, Xã Lùng Phình, Xã Lùng Thẩn",104.321,22.6103
tỉnh Lào Cai,Lương Thịnh,xã,9,857,12692,94.21,đang cập nhật,"Xã Hưng Thịnh, Xã Lương Thịnh",104.787,21.641
tỉnh Lào Cai,Mậu A,xã,9,767,40652,144.52,đang cập nhật,"Thị trấn Mậu A, Xã Yên Thái, Xã An Thịnh, Xã Mậu Đông, Xã Ngòi A",104.701,21.8958
tỉnh Lào Cai,Minh Lương,xã,9,985,91550,206.6,"Thôn Nậm Van, xã Minh Lương (Trụ sở xã Minh Lương cũ)","Xã Nậm Xây, Xã Minh Lương",104.112,21.9531
tỉnh Lào Cai,Mỏ Vàng,xã,9,848,đang cập nhật,167.617,đang cập nhật,"Xã An Lương, Xã Mỏ Vàng",104.635,21.7136
tỉnh Lào Cai,Mù Cang Chải,xã,9,849,14773,146.95,đang cập nhật,"Thị trấn Mù Cang Chải, Xã Kim Nọi, Xã Mồ Dề, Xã Chế Cu Nha",104.119,21.8563
tỉnh Lào Cai,Mường Bo,xã,9,967,72250,148.3,"Thôn Mường Bo 1, xã Mường Bo (Trụ sở xã Mường Bo cũ)","Xã Liên Minh, Xã Mường Bo",104.026,22.221
tỉnh Lào Cai,Mường Hum,xã,9,1005,68140,212.8,"Thôn Mường Hum, xã Mường Hum (Trụ sở xã Mường Hum cũ)","Xã Nậm Pung, Xã Trung Lèng Hồ, Xã Mường Hum",103.658,22.4668
tỉnh Lào Cai,Mường Khương,xã,9,936,24433,169.2,"Tổ dân phố Sàng Chải, xã Mường Khương mới (Trụ sở UBND huyện Mường Khương hiện tại)","Thị trấn Mường Khương, Xã Thanh Bình (huyện Mường Khương), Xã Nậm Chảy, Xã Tung Chung Phố, Xã Nấm Lư",104.104,22.7302
tỉnh Lào Cai,Mường Lai,xã,9,726,25574,143.84,đang cập nhật,"Xã An Phú, Xã Vĩnh Lạc, Xã Minh Tiến, Xã Mường Lai",104.838,22.0682
tỉnh Lào Cai,Nậm Chày,xã,9,970,56050,142.1,"Thôn Hỏm Dưới, xã Nậm Chày (Trụ sở xã Nậm Chày cũ)","Xã Dần Thàng, Xã Nậm Chày",104.089,22.1185
tỉnh Lào Cai,Nậm Có,xã,9,850,10019,201.6,đang cập nhật,Không sáp nhập,104.294,21.8586
tỉnh Lào Cai,Nam Cường,phường,9,721,17754,46.09,đang cập nhật,"Phường Nam Cường (thành phố Yên Bái), Xã Minh Bảo, Xã Tuy Lộc, Xã Cường Thịnh",104.879,21.748
tỉnh Lào Cai,Nậm Xé,xã,9,971,14780,170.96,"Thôn Tu Hạ, xã Nậm Xé (Trụ sở xã Nậm Xé cũ)",Không sáp nhập,103.995,22.0459
tỉnh Lào Cai,Nghĩa Đô,xã,9,959,13906,159.4,"Bản Nà Đình, xã Nghĩa Đô (Trụ sở Đảng uỷ - HĐND đặt tại trụ sở xã Vĩnh Yên cũ)","Xã Tân Tiến, Xã Vĩnh Yên, Xã Nghĩa Đô",104.485,22.3822
tỉnh Lào Cai,Nghĩa Lộ,phường,9,917,73556,17.07,đang cập nhật,"Phường Tân An, Phường Pú Trạng, Xã Nghĩa An, Xã Nghĩa Sơn",104.481,21.5935
tỉnh Lào Cai,Nghĩa Tâm,xã,9,911,18979,133.1,đang cập nhật,"Xã Bình Thuận, Xã Minh An, Xã Nghĩa Tâm",104.854,21.4129
tỉnh Lào Cai,Ngũ Chỉ Sơn,xã,9,1008,75030,82.47,"Thôn Can Hồ B, xã Ngũ Chỉ Sơn (Trụ sở xã Ngũ Chỉ Sơn cũ)",Không sáp nhập,103.782,22.4297
tỉnh Lào Cai,Pha Long,xã,9,935,14449,105.6,"Thôn Pha Long 1, xã Pha Long mới (Trụ sở xã Pha Long cũ)","Xã Tả Ngài Chồ, Xã Dìn Chin, Xã Tả Gia Khâu, Xã Pha Long",104.223,22.7818
tỉnh Lào Cai,Phình Hồ,xã,9,879,10957,226.02,đang cập nhật,"Xã Làng Nhì, Xã Bản Mù, Xã Phình Hồ",104.499,21.4412
tỉnh Lào Cai,Phong Dụ Hạ,xã,9,815,80250,138.39,đang cập nhật,"Xã Xuân Tầm, Xã Phong Dụ Hạ",104.488,21.9056
tỉnh Lào Cai,Phong Dụ Thượng,xã,9,817,66910,195.21,đang cập nhật,Không sáp nhập,104.423,21.8413
tỉnh Lào Cai,Phong Hải,xã,9,951,16942,120.9,"Tổ dân phố số 4, xã Phong Hải (Trụ sở xã Phong Hải cũ)","Thị trấn Nông trường Phong Hải, Xã Bản Cầm",104.121,22.4832
tỉnh Lào Cai,Phúc Khánh,xã,9,966,85340,114,"Thôn Cầu Cóc, xã Phúc Khánh (Trụ sở xã Phúc Khánh cũ)","Xã Việt Tiến, Xã Phúc Khánh",104.559,22.1694
tỉnh Lào Cai,Phúc Lợi,xã,9,766,15369,160.71,đang cập nhật,"Xã Trúc Lâu, Xã Trung Tâm, Xã Phúc Lợi",104.703,22.0063
tỉnh Lào Cai,Púng Luông,xã,9,854,19516,253.24,đang cập nhật,"Xã Nậm Khắt, Xã La Pán Tẩn, Xã Dế Xu Phình, Xã Púng Luông",104.196,21.7264
tỉnh Lào Cai,Quy Mông,xã,9,856,16169,149.17,đang cập nhật,"Xã Kiên Thành, Xã Y Can, Xã Quy Mông",104.757,21.722
tỉnh Lào Cai,Sa Pa,phường,9,1007,22882,54.63,Số 091 Đường Xuân Viên (Trụ sở phường Sa Pa cũ),"Phường Hàm Rồng, Phường Ô Quý Hồ, Phường Sa Pả, Phường Cầu Mây, Phường Phan Si Păng, Phường Sa Pa",103.842,22.3491
tỉnh Lào Cai,Si Ma Cai,xã,9,940,22871,109,"Thôn Hoàng Thu Phố, xã Si Ma Cai (Trụ sở HĐND-UBND huyện cũ)","Thị trấn Si Ma Cai, Xã Sán Chải, Xã Nàn Sán, Xã Cán Cấu, Xã Quan Hồ Thẩn",104.285,22.6801
tỉnh Lào Cai,Sín Chéng,xã,9,941,57030,88,"Thôn Mào Sao Chải, xã Sín Chéng (Trụ sở UBND xã Sín Chéng cũ)","Xã Bản Mế, Xã Thào Chư Phìn, Xã Nàn Sín, Xã Sín Chéng",104.213,22.6641
tỉnh Lào Cai,Sơn Lương,xã,9,905,23365,96.92,đang cập nhật,"Xã Nậm Mười, Xã Sùng Đô, Xã Suối Quyền, Xã Sơn Lương",104.514,21.7135
tỉnh Lào Cai,Tả Củ Tỷ,xã,9,944,đang cập nhật,67.1453,đang cập nhật,"Xã Lùng Cải, Xã Tả Củ Tỷ",104.407,22.6048
tỉnh Lào Cai,Tả Phìn,xã,9,1009,99280,74.68,"Thôn Sả Xéng, xã Tả Phìn (Trụ sở xã Tả Phìn cũ)","Xã Trung Chải, Xã Tả Phìn",103.873,22.3968
tỉnh Lào Cai,Tả Van,xã,9,1010,18636,158.5,"Thôn Hòa Sử Pán 1, xã Tả Van (Đang sửa chữa, tạm thời làm việc tại trụ sở phường Cầu Mây cũ)","Xã Hoàng Liên, Xã Mường Hoa, Xã Tả Van",103.861,22.2758
tỉnh Lào Cai,Tà Xi Láng,xã,9,899,đang cập nhật,88.5022,đang cập nhật,Không sáp nhập,104.605,21.485
tỉnh Lào Cai,Tân Hợp,xã,9,816,11506,200.45,đang cập nhật,"Xã Đại Sơn, Xã Nà Hẩu, Xã Tân Hợp",104.577,21.8278
tỉnh Lào Cai,Tân Lĩnh,xã,9,727,20155,147.75,đang cập nhật,"Xã Minh Chuẩn, Xã Tân Lập, Xã Phan Thanh, Xã Khai Trung, Xã Tân Lĩnh",104.729,22.0938
tỉnh Lào Cai,Tằng Loỏng,xã,9,954,đang cập nhật,125.718,"TDP số 6, xã Tằng Loỏng (Trụ sở xã Tằng Loỏng cũ)","Thị trấn Tằng Loỏng, Xã Phú Nhuận",104.132,22.2577
tỉnh Lào Cai,Thác Bà,xã,9,913,35122,142.54,đang cập nhật,"Thị trấn Thác Bà, Xã Vũ Linh, Xã Bạch Hà, Xã Hán Đà, Xã Vĩnh Kiên, Xã Đại Minh",105.039,21.7704
tỉnh Lào Cai,Thượng Bằng La,xã,9,910,14697,111.61,đang cập nhật,"Thị trấn Nông trường Trần Phú, Xã Thượng Bằng La",104.771,21.4056
tỉnh Lào Cai,Thượng Hà,xã,9,961,14160,143.8,"Bản 3 Vài Siêu, xã Thượng Hà (Trụ sở Đảng uỷ đặt tại trụ sở xã Minh Tân cũ)","Xã Điện Quan, Xã Minh Tân, Xã Thượng Hà",104.382,22.292
tỉnh Lào Cai,Trạm Tấu,xã,9,898,11493,238.29,đang cập nhật,"Xã Pá Lau, Xã Pá Hu, Xã Túc Đán, Xã Trạm Tấu",104.404,21.5691
tỉnh Lào Cai,Trấn Yên,xã,9,855,29258,110.72,đang cập nhật,"Thị trấn Cổ Phúc, Xã Báo Đáp, Xã Tân Đồng, Xã Thành Thịnh, Xã Hòa Cuông, Xã Minh Quán",104.816,21.8103
tỉnh Lào Cai,Trịnh Tường,xã,9,1001,12376,146.6,"Thôn Phố Mới 1, xã Trịnh Tường (Trụ sở xã Trịnh Tường cũ)","Xã Cốc Mỳ, Xã Trịnh Tường",103.738,22.6417
tỉnh Lào Cai,Trung Tâm,phường,9,722,26888,43.15,đang cập nhật,"Phường Trung Tâm, Xã Phù Nham, Xã Nghĩa Lợi, Xã Nghĩa Lộ",104.539,21.5919
tỉnh Lào Cai,Tú Lệ,xã,9,901,13301,115.35,đang cập nhật,"Xã Cao Phạ, Xã Tú Lệ",104.26,21.7832
tỉnh Lào Cai,Văn Bàn,xã,9,968,23943,156.7,"Thôn Văn Tiến, xã Văn Bàn (Trụ sở xã Văn Bàn cũ)","Thị trấn Khánh Yên, Xã Khánh Yên Thượng, Xã Sơn Thuỷ, Xã Làng Giàng, Xã Hòa Mạc",104.241,22.1122
tỉnh Lào Cai,Văn Chấn,xã,9,906,23772,140.24,đang cập nhật,"Thị trấn Sơn Thịnh, Xã Đồng Khê, Xã Suối Bu, Xã Suối Giàng",104.618,21.5812
tỉnh Lào Cai,Văn Phú,phường,9,859,26573,51.46,đang cập nhật,"Phường Yên Thịnh, Xã Tân Thịnh (thành phố Yên Bái), Xã Văn Phú, Xã Phú Thịnh",104.948,21.6944
tỉnh Lào Cai,Việt Hồng,xã,9,877,10802,101.37,đang cập nhật,"Xã Việt Cường, Xã Vân Hội, Xã Việt Hồng",104.851,21.6007
tỉnh Lào Cai,Võ Lao,xã,9,969,17912,152.8,"Thôn Là 1, Xã Võ Lao (Trụ sở xã Võ Lao cũ)","Xã Nậm Mả, Xã Nậm Dạng, Xã Võ Lao",104.176,22.1829
tỉnh Lào Cai,Xuân Ái,xã,9,833,24747,123.93,đang cập nhật,"Xã Đại Phác, Xã Yên Phú, Xã Yên Hợp, Xã Viễn Sơn, Xã Xuân Ái",104.697,21.8067
tỉnh Lào Cai,Xuân Hòa,xã,9,960,78491,306,đang cập nhật,"Xã Tân Dương, Xã Xuân Hòa",104.505,22.308
tỉnh Lào Cai,Xuân Quang,xã,9,958,27218,137.7,"Thôn Hang Đá, xã Xuân Quang (Trụ sở HĐND đặt tại trụ sở UBND xã Phong Niên cũ)","Xã Phong Niên, Xã Trì Quang, Xã Xuân Quang",104.237,22.3595
tỉnh Lào Cai,Y Tý,xã,9,1002,10304,127.6,"Thôn Ngải Trồ, xã Y Tý (Trụ sở xã Y Tý cũ)","Xã A Lù, Xã Y Tý",103.601,22.6516
tỉnh Lào Cai,Yên Bái,phường,9,720,70391,16.92,đang cập nhật,"Phường Đồng Tâm, Phường Yên Ninh, Phường Minh Tân, Phường Nguyễn Thái Học, Phường Hồng Hà",104.896,21.719
tỉnh Lào Cai,Yên Bình,xã,9,912,653422,9,đang cập nhật,"Thị trấn Yên Bình, Xã Tân Hương, Xã Thịnh Hưng, Xã Đại Đồng",104.946,21.7813
tỉnh Lào Cai,Yên Thành,xã,9,916,47780,38.13,đang cập nhật,"Xã Phúc Ninh, Xã Mỹ Gia, Xã Xuân Lai, Xã Phúc An, Xã Yên Thành",104.963,21.9051
