tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Cà Mau,Định Thành,xã,34,246,13056,31.58,đang cập nhật,"Xã An Phúc, Xã Định Thành A, Xã Định Thành",105.364,9.09784
tỉnh Cà Mau,Đông Hải,xã,34,242,23062,100.16,đang cập nhật,"Xã Long Điền Đông, Xã Long Điền Đông A",105.532,9.1817
tỉnh Cà Mau,Gành Hào,xã,34,241,17587,13.4,đang cập nhật,"Thị trấn Gành Hào, Xã Long Điền Tây",105.428,9.08855
tỉnh Cà Mau,Giá Rai,phường,34,238,21974,11.76,đang cập nhật,"Phường 1 (thị xã Giá Rai), Phường Hộ Phòng, Xã Phong Thạnh, Xã Phong Thạnh A",105.409,9.27477
tỉnh Cà Mau,Hiệp Thành,phường,34,220,11864,29.05,đang cập nhật,"Phường Nhà Mát, Xã Vĩnh Trạch Đông, Xã Hiệp Thành",105.768,9.24406
tỉnh Cà Mau,Hồ Thị Kỷ,xã,34,259,27283,93.6,"Đường Võ Văn Kiệt, ấp Tắc Thủ, xã Hồ Thị Kỷ",Không sáp nhập,105.118,9.26101
tỉnh Cà Mau,Hoà Bình,xã,34,232,25794,26.54,đang cập nhật,"Thị trấn Hòa Bình, Xã Vĩnh Mỹ A, Xã Long Thạnh",105.588,9.23882
tỉnh Cà Mau,Hoà Thành,phường,34,250,47167,97.29,đang cập nhật,"Xã Hòa Tân, Xã Hòa Thành, Phường 7 (thành phố Cà Mau) (phần còn lại sau khi sáp nhập vào phường Tân Thành), Phường 6 (phần còn lại sau khi sáp nhập vào phường Tân Thành), Xã Định Bình (phần còn lại sau khi sáp nhập vào phường Tân Thành), Xã Tắc Vân (phần còn lại sau khi sáp nhập vào phường Tân Thành)",105.207,9.13018
tỉnh Cà Mau,Hồng Dân,xã,34,225,13838,15.62,đang cập nhật,"Thị trấn Ngan Dừa, Xã Lộc Ninh, Xã Ninh Hòa",105.452,9.53724
tỉnh Cà Mau,Hưng Hội,xã,34,234,14748,28.38,đang cập nhật,"Xã Hưng Thành, Xã Hưng Hội",105.796,9.35235
tỉnh Cà Mau,Hưng Mỹ,xã,34,270,38687,98.4,đang cập nhật,"Xã Hưng Mỹ, Xã Tân Hưng Đông, Xã Hòa Mỹ (phần còn lại sau khi sáp nhập vào xã Phú Mỹ, xã Tân Hưng)",105.012,9.00601
tỉnh Cà Mau,Khánh An,xã,34,253,2717,177.7,đang cập nhật,"Xã Khánh An, Xã Nguyễn Phích (phần còn lại sau khi sáp nhập vào xã Nguyễn Phích, xã Khánh Lâm)",105.012,9.25708
tỉnh Cà Mau,Khánh Bình,xã,34,263,39823,104.5,đang cập nhật,"Xã Khánh Bình Đông, Xã Khánh Bình",105.018,9.1519
tỉnh Cà Mau,Khánh Hưng,xã,34,264,41212,129.6,đang cập nhật,"Xã Khánh Hải, Xã Khánh Hưng",104.867,9.10862
tỉnh Cà Mau,Khánh Lâm,xã,34,252,3888,208.2,đang cập nhật,"Xã Khánh Hội, Xã Nguyễn Phích, Xã Khánh Lâm (phần còn lại sau khi sáp nhập vào xã U Minh)",104.913,9.33522
tỉnh Cà Mau,Láng Tròn,phường,34,239,21468,32.18,đang cập nhật,"Phường Láng Tròn, Xã Phong Tân, Xã Phong Thạnh Đông",105.475,9.29621
tỉnh Cà Mau,Long Điền,xã,34,243,29479,87.72,đang cập nhật,"Xã Điền Hải, Xã Long Điền",105.463,9.16165
tỉnh Cà Mau,Lương Thế Trân,xã,34,266,66191,142.42,đang cập nhật,"Xã Thạnh Phú, Xã Phú Hưng, Xã Lương Thế Trân, Xã Lợi An",105.076,9.10579
tỉnh Cà Mau,Lý Văn Lâm,phường,34,249,50014,44.5,đang cập nhật,"Phường 8 (thành phố Cà Mau), Xã Lý Văn Lâm, Xã Lợi An (phần còn lại sau khi sáp nhập vào xã Trần Văn Thời, xã Lương Thế Trân)",105.125,9.16453
tỉnh Cà Mau,Năm Căn,xã,34,56,30135,70.06,đang cập nhật,"Xã Hàng Vịnh, Thị trấn Năm Căn (phần còn lại), Xã Hàm Rồng (phần còn lại)",105.036,8.80956
tỉnh Cà Mau,Nguyễn Phích,xã,34,78,3733,245,đang cập nhật,"Thị trấn U Minh, Xã Nguyễn Phích, Xã Khánh Thuận (phần còn lại sau khi sáp nhập vào xã U Minh)",104.974,9.46584
tỉnh Cà Mau,Nguyễn Việt Khái,xã,34,64,37307,129.9,đang cập nhật,"Xã Tân Hưng Tây, Xã Rạch Chèo, Xã Việt Thắng",104.93,8.86914
tỉnh Cà Mau,Ninh Quới,xã,34,221,13994,32.42,đang cập nhật,"Xã Ninh Quới A, Xã Ninh Quới",105.525,9.52536
tỉnh Cà Mau,Ninh Thạnh Lợi,xã,34,227,14437,66.4,đang cập nhật,"Xã Ninh Thạnh Lợi A, Xã Ninh Thạnh Lợi",105.345,9.46717
tỉnh Cà Mau,Phan Ngọc Hiển,xã,34,68,35328,237.7,đang cập nhật,"Thị trấn Rạch Gốc, Xã Viên An Đông, Xã Tân Ân",104.943,8.64616
tỉnh Cà Mau,Phong Hiệp,xã,34,231,13523,55.97,đang cập nhật,"Xã Phong Thạnh Tây A, Xã Phong Thạnh Tây B",105.318,9.33702
tỉnh Cà Mau,Phong Thạnh,xã,34,240,1111,27.08,đang cập nhật,"Xã Tân Thạnh, Xã Phong Thạnh Tây, Xã Tân Phong",105.315,9.23435
tỉnh Cà Mau,Phú Mỹ,xã,34,60,26205,87.81,đang cập nhật,"Xã Phú Thuận, Xã Phú Mỹ, Xã Hòa Mỹ",104.925,8.96361
tỉnh Cà Mau,Phú Tân,xã,34,63,33381,101.7,đang cập nhật,"Xã Tân Hải, Xã Phú Tân",104.846,8.92852
tỉnh Cà Mau,Phước Long,xã,34,228,24984,49.48,đang cập nhật,"Thị trấn Phước Long, Xã Vĩnh Phú Đông",105.485,9.44253
tỉnh Cà Mau,Quách Phẩm,xã,34,54,28844,73.8,đang cập nhật,"Xã Quách Phẩm Bắc, Xã Quách Phẩm",105.108,8.89358
tỉnh Cà Mau,Sông Đốc,xã,34,261,46353,83.95,đang cập nhật,"Thị trấn Sông Đốc (bao gồm cụm đảo Hòn Chuối), Xã Phong Điền",104.846,9.02319
tỉnh Cà Mau,Tạ An Khương,xã,34,40,33179,104.2,đang cập nhật,"Xã Tạ An Khương Đông, Xã Tạ An Khương Nam, Xã Tạ An Khương",105.231,9.04749
tỉnh Cà Mau,Tam Giang,xã,34,58,23277,205.2,"Ấp Kinh 17, xã Tam Giang","Xã Hiệp Tùng, Xã Tam Giang Đông, Xã Tam Giang",105.127,8.80317
tỉnh Cà Mau,Tân Ân,xã,34,67,23787,218.3,"Ấp Tân Tiến, xã Tân Ân","Xã Tam Giang Tây, Xã Tân Ân Tây",105.078,8.72769
tỉnh Cà Mau,Tân Hưng,xã,34,269,35222,92.41,"Ấp 4, xã Tân Hưng","Xã Tân Hưng, Xã Đông Hưng, Xã Đông Thới, Xã Hòa Mỹ",105.088,9.01163
tỉnh Cà Mau,Tân Lộc,xã,34,258,3545,96.8,đang cập nhật,"Xã Tân Lộc Bắc, Xã Tân Lộc Đông, Xã Tân Lộc",105.225,9.2926
tỉnh Cà Mau,Tân Thành,phường,34,248,83758,48.42,đang cập nhật,"Phường 5 (thành phố Cà Mau), Phường Tân Thành, Xã Tân Thành, Phường 7 (thành phố Cà Mau), Phường 6, Xã Định Bình, Xã Tắc Vân",105.216,9.18688
tỉnh Cà Mau,Tân Thuận,xã,34,52,35473,169.8,"Ấp Lưu Hoa Thanh, xã Tân Thuận","Xã Tân Đức, Xã Tân Thuận",105.33,9.01932
tỉnh Cà Mau,Tân Tiến,xã,34,53,33994,207.2,đang cập nhật,"Xã Nguyễn Huân, Xã Tân Tiến",105.304,8.90883
tỉnh Cà Mau,Thanh Tùng,xã,34,55,26573,89.9,đang cập nhật,"Xã Ngọc Chánh, Xã Thanh Tùng",105.185,8.88087
tỉnh Cà Mau,Thới Bình,xã,34,257,38116,121,đang cập nhật,"Thị trấn Thới Bình, Xã Thới Bình",105.116,9.34044
tỉnh Cà Mau,Trần Phán,xã,34,51,29949,74.9,đang cập nhật,"Xã Tân Trung, Xã Trần Phán",105.142,9.00809
tỉnh Cà Mau,Trần Văn Thời,xã,34,260,59365,128.72,đang cập nhật,"Thị trấn Trần Văn Thời, Xã Khánh Lộc, Xã Phong Lạc, Xã Lợi An, Xã Trần Hợi (phần còn lại sau khi sáp nhập vào xã Đá Bạc), Xã Phong Điền (phần còn lại sau khi sáp nhập vào xã Sông Đốc)",104.946,9.07907
tỉnh Cà Mau,Trí Phải,xã,34,256,4977,166.6,đang cập nhật,"Xã Trí Lực, Xã Tân Phú, Xã Trí Phải",105.192,9.39955
tỉnh Cà Mau,U Minh,xã,34,251,32991,145,"Ấp 5, xã U Minh","Xã Khánh Tiến, Xã Khánh Hòa, Xã Khánh Thuận, Xã Khánh Lâm",104.875,9.43525
tỉnh Cà Mau,Vĩnh Hậu,xã,34,237,17948,105.94,đang cập nhật,"Xã Vĩnh Thịnh, Xã Vĩnh Hậu A, Xã Vĩnh Hậu",105.649,9.20426
tỉnh Cà Mau,Vĩnh Lộc,xã,34,226,12047,48.47,đang cập nhật,"Xã Vĩnh Lộc A, Xã Vĩnh Lộc",105.357,9.56159
tỉnh Cà Mau,Vĩnh Lợi,xã,34,233,17236,31.98,đang cập nhật,"Thị trấn Châu Hưng, Xã Châu Hưng A",105.737,9.36717
tỉnh Cà Mau,Vĩnh Mỹ,xã,34,236,15558,40.72,đang cập nhật,"Xã Minh Diệu, Xã Vĩnh Bình, Xã Vĩnh Mỹ B",105.576,9.31852
tỉnh Cà Mau,Vĩnh Phước,xã,34,229,20014,75.5,đang cập nhật,"Xã Phước Long, Xã Vĩnh Phú Tây",105.41,9.39891
tỉnh Cà Mau,Vĩnh Thanh,xã,34,230,19291,37.37,đang cập nhật,"Xã Hưng Phú, Xã Vĩnh Thanh",105.519,9.35997
tỉnh Cà Mau,Vĩnh Trạch,phường,34,219,23085,10.22,đang cập nhật,"Phường 5 (thành phố Bạc Liêu), Xã Vĩnh Trạch",105.778,9.29536
