tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
thành phố Cần Thơ,Phong Điền,phường,33,106,51949,45.58,Huyện ủy Phong Điền,"Thị trấn Phong Điền, Xã Tân Thới, Xã Giai Xuân",105.669,10.0279
thành phố Cần Thơ,Phong Nẫm,xã,33,313,6416,17.3,UBND xã Phong Nẫm,Không sáp nhập,105.953,9.8964
thành phố Cần Thơ,Phú Hữu,xã,33,303,41254,60.54,UBND xã Phú Hữu.,"Xã Phú Tân, Xã Đông Phước, Xã Phú Hữu",105.852,9.90089
thành phố Cần Thơ,Phú Lộc,xã,33,161,50929,80.15,Huyện ủy Thạnh Trị,"Thị trấn Hưng Lợi, Thị trấn Phú Lộc, Xã Thạnh Trị",105.711,9.43517
thành phố Cần Thơ,Phú Lợi,phường,33,153,95516,26.79,UBND TP Sóc Trăng,"Phường 1 (thành phố Sóc Trăng), Phường 2 (thành phố Sóc Trăng), Phường 3 (thành phố Sóc Trăng), Phường 4",105.985,9.59174
thành phố Cần Thơ,Phú Tâm,xã,33,318,33318,48.88,UBND huyện Châu Thành,"Thị trấn Châu Thành, Xã Phú Tâm",105.944,9.71385
thành phố Cần Thơ,Phụng Hiệp,xã,33,138,33408,66.78,UBND xã Hoà Mỹ,"Xã Hòa Mỹ, Xã Phụng Hiệp",105.684,9.80551
thành phố Cần Thơ,Phước Thới,phường,33,83,46788,53.11,UBND phường Phước Thới,"Phường Trường Lạc, Phường Phước Thới",105.686,10.1078
thành phố Cần Thơ,Phương Bình,xã,33,142,33937,85.87,UBND xã Phương Bình,"Xã Phương Phú, Xã Phương Bình",105.688,9.71564
thành phố Cần Thơ,Sóc Trăng,phường,33,152,61253,41.67,UBND phường 6,"Phường 5, Phường 6, Phường 7, Phường 8",105.991,9.62716
thành phố Cần Thơ,Tài Văn,xã,33,335,3449,68.07,UBND xã Tài Văn,"Xã Viên An, Xã Tài Văn",106.049,9.54262
thành phố Cần Thơ,Tân An,phường,33,280,85997,8.06,UBND phường Hưng Lợi,"Phường An Khánh, Phường Hưng Lợi",105.76,10.0258
thành phố Cần Thơ,Tân Bình,xã,33,126,38032,61.85,UBND xã Tân Bình,"Xã Bình Thành, Xã Tân Bình",105.646,9.86425
thành phố Cần Thơ,Tân Hòa,xã,33,299,50989,58.6,UBND huyện Châu Thành A,"Thị trấn Một Ngàn, Thị trấn Bảy Ngàn, Xã Nhơn Nghĩa A, Xã Tân Hòa",105.617,9.9186
thành phố Cần Thơ,Tân Lộc,xã,33,289,35621,33.4,UBND phường Tân Lộc,Không sáp nhập,105.571,10.2538
thành phố Cần Thơ,Tân Long,xã,33,159,35492,102.12,UBND xã Tân Long,"Xã Thạnh Tân, Xã Long Bình, Xã Tân Long",105.669,9.52249
thành phố Cần Thơ,Tân Phước Hưng,xã,33,305,25745,57.77,UBND xã Tân Phước Hưng,"Thị trấn Búng Tàu, Xã Tân Phước Hưng",105.795,9.74639
thành phố Cần Thơ,Tân Thạnh,xã,33,329,35806,70.8,UBND xã Tân Thạnh,"Xã Tân Hưng, Xã Châu Khánh, Xã Tân Thạnh",106.064,9.62299
thành phố Cần Thơ,Thạnh An,xã,33,292,30682,85.97,UBND thị trấn Thạnh An,"Thị trấn Thạnh An, Xã Thạnh Lợi, Xã Thạnh Thắng",105.29,10.1854
thành phố Cần Thơ,Thạnh Hòa,xã,33,136,63248,81.36,UBND xã Long Thạnh,"Xã Long Thạnh, Xã Tân Long, Xã Thạnh Hòa",105.728,9.87692
thành phố Cần Thơ,Thạnh Phú,xã,33,296,25699,99.07,UBND xã Thạnh Phú,Không sáp nhập,105.405,10.1295
thành phố Cần Thơ,Thạnh Quới,xã,33,295,3911,103.86,UBND xã Thạnh Quới,"Xã Thạnh Tiến, Xã Thạnh An, Xã Thạnh Quới",105.348,10.2075
thành phố Cần Thơ,Thạnh Thới An,xã,33,336,29019,87.15,UBND xã Thạnh Thới An,"Xã Thạnh Thới Thuận, Xã Thạnh Thới An",106.007,9.48256
thành phố Cần Thơ,Thạnh Xuân,xã,33,301,41039,43.95,UBND xã Thạnh Xuân,"Thị trấn Rạch Gòi, Xã Tân Phú Thạnh, Xã Thạnh Xuân",105.696,9.9338
thành phố Cần Thơ,Thới An Đông,phường,33,283,39401,25.04,UBND phường Thới An Đông,"Phường Trà An, Phường Trà Nóc, Phường Thới An Đông",105.701,10.0815
thành phố Cần Thơ,Thới An Hội,xã,33,314,31726,60.32,UBND xã An Lạc Tây,"Xã An Lạc Tây, Xã Thới An Hội",105.979,9.82553
thành phố Cần Thơ,Thới Hưng,xã,33,103,19044,69.92,UBND xã Thới Hưng,Không sáp nhập,105.519,10.124
thành phố Cần Thơ,Thới Lai,xã,33,100,36371,50.78,Huyện ủy Thới Lai,"Thị trấn Thới Lai, Xã Thới Tân, Xã Trường Thắng",105.551,10.0411
thành phố Cần Thơ,Thới Long,phường,33,82,52979,54.1,UBND phường Long Hưng,"Phường Long Hưng, Phường Tân Hưng, Phường Thới Long",105.583,10.1701
thành phố Cần Thơ,Thốt Nốt,phường,33,287,61387,23.61,Quận ủy Thốt Nốt,"Phường Thuận An (quận Thốt Nốt), Phường Thới Thuận, Phường Thốt Nốt (phần còn lại sau khi sáp nhập vào phường Thuận Hưng)",105.504,10.2917
thành phố Cần Thơ,Thuận Hòa,xã,33,320,29846,45.86,UBND xã Phú Tân,"Xã Thuận Hòa (huyện Châu Thành), Xã Phú Tân",105.928,9.68571
thành phố Cần Thơ,Thuận Hưng,phường,33,291,56878,31.13,UBND quận Thốt Nốt,"Phường Trung Kiên, Phường Thuận Hưng, Phường Thốt Nốt",105.562,10.2263
thành phố Cần Thơ,Trần Đề,xã,33,331,52771,93.92,UBND huyện Trần Đề,"Thị trấn Trần Đề, Xã Đại Ân 2, Xã Trung Bình",106.176,9.51405
thành phố Cần Thơ,Trung Hưng,xã,33,297,55012,61.07,UBND xã Trung Hưng,"Xã Trung Thạnh, Xã Trung Hưng",105.499,10.1766
thành phố Cần Thơ,Trung Nhứt,phường,33,290,37469,30.84,UBND phường Thạnh Hòa,"Phường Thạnh Hòa, Phường Trung Nhứt, Xã Trung An",105.51,10.2336
thành phố Cần Thơ,Trường Khánh,xã,33,328,34621,58.33,UBND xã Trường Khánh,"Xã Hậu Thạnh, Xã Phú Hữu, Xã Trường Khánh",106.029,9.68798
thành phố Cần Thơ,Trường Long,xã,33,108,24064,31.01,UBND xã Trường Long,Không sáp nhập,105.618,9.98011
thành phố Cần Thơ,Trường Long Tây,xã,33,300,25313,50.59,UBND xã Trường Long Tây,"Xã Trường Long A, Xã Trường Long Tây",105.572,9.94336
thành phố Cần Thơ,Trường Thành,xã,33,110,37802,59.09,UBND xã Định Môn,"Xã Tân Thạnh, Xã Định Môn, Xã Trường Thành",105.61,10.0423
thành phố Cần Thơ,Trường Xuân,xã,33,109,36405,67.94,UBND xã Trường Xuân,"Xã Trường Xuân A, Xã Trường Xuân B, Xã Trường Xuân",105.525,9.97916
thành phố Cần Thơ,Vị Tân,phường,33,118,36079,37.07,UBND xã Vị Tân,"Phường IV, Phường V, Xã Vị Tân",105.454,9.79155
thành phố Cần Thơ,Vị Thanh,phường,33,111,32766,22.11,UBND TP Vị Thanh,"Phường I, Phường III, Phường VII",105.47,9.76382
thành phố Cần Thơ,Vị Thanh 1,xã,33,308,42766,71.12,UBND xã Vị Thanh,"Xã Vị Đông, Xã Vị Bình, Xã Vị Thanh",105.559,9.86743
thành phố Cần Thơ,Vị Thủy,xã,33,306,32394,49.84,UBND huyện Vị Thủy,"Thị trấn Nàng Mau, Xã Vị Thắng, Xã Vị Trung",105.536,9.76016
thành phố Cần Thơ,Vĩnh Châu,phường,33,164,68437,98.26,UBND thị xã Vĩnh Châu,"Phường 1 (thị xã Vĩnh Châu), Phường 2 (thị xã Vĩnh Châu), Xã Lạc Hòa",106.034,9.34799
thành phố Cần Thơ,Vĩnh Hải,xã,33,168,2782,83.75,UBND xã Vĩnh Hải,Không sáp nhập,106.134,9.37338
thành phố Cần Thơ,Vĩnh Lợi,xã,33,163,17236,31.98,UBND xã Vĩnh Lợi,"Xã Châu Hưng, Xã Vĩnh Thành, Xã Vĩnh Lợi",105.643,9.4381
thành phố Cần Thơ,Vĩnh Phước,phường,33,169,51897,103.15,UBND phường Vĩnh Phước,"Phường Vĩnh Phước, Xã Vĩnh Tân",105.912,9.32011
thành phố Cần Thơ,Vĩnh Thạnh,xã,33,293,30522,65.9,UBND huyện Vĩnh Thạnh,"Thị trấn Vĩnh Thạnh, Xã Thạnh Lộc, Xã Thạnh Mỹ",105.43,10.2179
thành phố Cần Thơ,Vĩnh Thuận Đông,xã,33,312,39808,72.2,UBND xã Vĩnh Thuận Tây,"Xã Vĩnh Thuận Tây, Xã Vị Thủy, Xã Vĩnh Thuận Đông",105.503,9.71711
thành phố Cần Thơ,Vĩnh Trinh,xã,33,294,27026,51.01,UBND xã Vĩnh Trinh,"Xã Vĩnh Bình, Xã Vĩnh Trinh",105.464,10.2688
thành phố Cần Thơ,Vĩnh Tường,xã,33,307,31676,67.01,UBND xã Vĩnh Tường,"Xã Vĩnh Trung, Xã Vĩnh Tường",105.577,9.81249
thành phố Cần Thơ,Vĩnh Viễn,xã,33,151,24432,68.86,UBND huyện Long Mỹ,"Thị trấn Vĩnh Viễn, Xã Vĩnh Viễn A",105.432,9.67488
thành phố Cần Thơ,Xà Phiên,xã,33,150,46156,100.48,UBND xã Xà Phiên,"Xã Thuận Hòa (huyện Long Mỹ), Xã Thuận Hưng, Xã Xà Phiên",105.527,9.6319
