tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Đắk Lắk,Krông Ana,xã,25,2792,48491,107.23,"Trụ sở Huyện ủy Krông Ana, Trụ sở HĐND và UBND huyện Krông Ana, Bộ phận một cửa HĐND-UBND huyện","Thị trấn Buôn Trấp, Xã Bình Hòa, Xã Quảng Điền",108.013,12.4486
tỉnh Đắk Lắk,Krông Bông,xã,25,2880,23168,166.03,"Trụ sở Huyện ủy Krông Bông, Trụ sở UBND Krông Bông","Thị trấn Krông Kmar, Xã Hòa Lễ, Xã Khuê Ngọc Điền",108.381,12.4816
tỉnh Đắk Lắk,Krông Búk,xã,25,2906,30822,134.83,"Trụ sở Huyện ủy Krông Búk, Trụ sở UBND huyện Krông Búk","Xã Cư Né, Xã Chứ Kbô",108.24,13.0549
tỉnh Đắk Lắk,Krông Năng,xã,25,2868,43678,98.34,"Trụ sở UBND huyện Krông Năng, Trụ sở Huyện ủy Krông Năng, Trụ sở UBMTTQ Việt Nam huyện, Khối liên cơ quan 1 (Phòng Kinh tế, Hạ tầng và Đô thị)","Thị trấn Krông Năng, Xã Phú Lộc, Xã Ea Hồ",108.337,12.9719
tỉnh Đắk Lắk,Krông Nô,xã,25,2903,22636,159.82,Trụ sở UBND Xã Krông Nô,Không sáp nhập,108.257,12.2284
tỉnh Đắk Lắk,Krông Pắc,xã,25,2885,68682,112.52,"Trụ sở Huyện ủy Krông Pắc, Trụ sở UBND huyện Krông Pắc","Thị trấn Phước An, Xã Hòa An (huyện Krông Pắc), Xã Ea Yông, Xã Hòa Tiến",108.301,12.7028
tỉnh Đắk Lắk,Liên Sơn Lắk,xã,25,2890,26772,398.82,"Trụ sở Huyện ủy Lắk, Trụ sở UBND huyện Lắk","Thị trấn Liên Sơn, Xã Yang Tao, Xã Bông Krang",108.328,12.3814
tỉnh Đắk Lắk,M’Drắk,xã,25,2875,đang cập nhật,151.686,"Trụ sở UBND huyện M’Drắk, Trụ sở Huyện ủy M’Drắk, Trụ sở nhà truyền thống huyện","Thị trấn M’Drắk, Xã Krông Jing, Xã Ea Lai",108.721,12.7956
tỉnh Đắk Lắk,Nam Ka,xã,25,2794,6424,172.86,Trụ sở UBND xã Ea Rbin,"Xã Ea Rbin, Xã Nam Ka",108.015,12.3332
tỉnh Đắk Lắk,Ô Loan,xã,25,2921,40278,103.48,Trụ sở UBND xã An Hòa Hải,"Xã An Hiệp, Xã An Hòa Hải, Xã An Cư",109.253,13.2533
tỉnh Đắk Lắk,Phú Hòa 1,xã,25,2944,54212,142.54,"Trụ sở Huyện ủy Phú Hòa, Trụ sở UBND huyện Phú Hòa","Thị trấn Phú Hòa, Xã Hòa Thắng (huyện Phú Hòa), Xã Hòa Định Đông, Xã Hòa Định Tây, Xã Hòa Hội, Xã Hòa An (huyện Phú Hòa)",109.176,13.0296
tỉnh Đắk Lắk,Phú Hòa 2,xã,25,2943,38691,95.78,Trụ sở UBND xã Hòa Quang Nam,"Xã Hòa Quang Nam, Xã Hòa Quang Bắc, Xã Hòa Trị",109.193,13.097
tỉnh Đắk Lắk,Phú Mỡ,xã,25,2914,9007,547.2,Trụ sở UBND xã Xuân Quang 1,"Xã Xuân Quang 1, Xã Phú Mỡ",108.878,13.4487
tỉnh Đắk Lắk,Phú Xuân,xã,25,2869,34836,140.74,"Trụ sở UBND xã Ea Dăh, Trụ sở UBND xã Phú Xuân, Trụ sở UBND xã Ea Púk","Xã Ea Púk, Xã Ea Dăh, Xã Phú Xuân",108.427,12.9064
tỉnh Đắk Lắk,Phú Yên,phường,25,2929,61799,44.04,"Trụ sở UBND phường Phú Thạnh, Trụ sở UBND phường Phú Lâm","Phường Phú Đông, Phường Phú Lâm, Phường Phú Thạnh, Xã Hòa Thành (thị xã Đông Hòa), Phường Hòa Hiệp Bắc, Xã Hòa Bình 1 (phần còn lại sau khi sáp nhập vào xã Tây Hòa)",109.314,13.0425
tỉnh Đắk Lắk,Pơng Drang,xã,25,2865,30208,85.03,"Trụ sở UBND thị trấn Pơng Drang, Trụ sở UBND thị trấn Pơng Drang cũ","Thị trấn Pơng Drang, Xã Ea Ngai, Xã Tân Lập",108.236,12.9679
tỉnh Đắk Lắk,Quảng Phú,xã,25,2894,17573,263.58,"Trụ sở UBND huyện Cư M’gar, Trụ sở UBND thị trấn Quảng Phú","Thị trấn Quảng Phú, Thị trấn Ea Pốk, Xã Cư Suê, Xã Quảng Tiến",108.071,12.7911
tỉnh Đắk Lắk,Sơn Hòa,xã,25,2916,đang cập nhật,268.092,"Trụ sở Huyện ủy Sơn Hòa, Trụ sở UBND huyện Sơn Hòa","Thị trấn Củng Sơn, Xã Suối Bạc, Xã Sơn Hà, Xã Sơn Nguyên, Xã Sơn Phước",108.991,13.1059
tỉnh Đắk Lắk,Sơn Thành,xã,25,2936,27838,218.11,Trụ sở UBND xã Sơn Thành Đông,"Xã Hòa Phú (huyện Tây Hòa), Xã Sơn Thành Đông, Xã Sơn Thành Tây",109.083,12.9447
tỉnh Đắk Lắk,Sông Cầu,phường,25,2931,38891,90.49,"Trụ sở Thị ủy Sông Cầu, Trụ sở UBND thị xã Sông Cầu hiện nay","Phường Xuân Yên, Phường Xuân Phú, Xã Xuân Phương, Xã Xuân Thịnh",109.298,13.4394
tỉnh Đắk Lắk,Sông Hinh,xã,25,2935,23841,460.13,"Trụ sở Huyện ủy Sông Hinh, Trụ sở UBND huyện Sông Hinh","Thị trấn Hai Riêng, Xã Ea Trol, Xã Sông Hinh, Xã Ea Bia (phần còn lại sau khi sáp nhập vào xã Đức Bình)",108.957,12.8609
tỉnh Đắk Lắk,Suối Trai,xã,25,2925,11387,186.95,đang cập nhật,"Xã Ea Chà Rang, Xã Krông Pa, Xã Suối Trai",108.853,13.0968
tỉnh Đắk Lắk,Tam Giang,xã,25,2909,23277,205.2,"Trụ sở UBND xã Ea Tam, Trụ sở UBND xã Cư Klông, Trụ sở UBND xã Tam Giang","Xã Ea Tam, Xã Cư Klông, Xã Tam Giang",108.438,13.044
tỉnh Đắk Lắk,Tân An,phường,25,2892,85997,8.06,"Trụ sở UBND xã Ea Tu, Trụ sở UBND xã Hòa Thuận","Phường Tân An, Xã Ea Tu, Xã Hòa Thuận",108.11,12.7203
tỉnh Đắk Lắk,Tân Lập,phường,25,2891,73316,46.7,"Trụ sở UBND phường Tân Hòa, Trụ sở UBND phường Tân Lập","Phường Tân Hòa, Phường Tân Lập, Xã Hòa Thắng (thành phố Buôn Ma Thuột)",108.097,12.6647
tỉnh Đắk Lắk,Tân Tiến,xã,25,2888,33994,207.2,"Trụ sở UBND xã Tân Tiến, Trụ sở UBND xã Ea Uy","Xã Ea Yiêng, Xã Ea Uy, Xã Tân Tiến",108.37,12.6233
tỉnh Đắk Lắk,Tây Hòa,xã,25,2937,4972,55.14,"Trụ sở Huyện ủy Tây Hòa, Trụ sở UBND huyện Tây Hòa","Thị trấn Phú Thứ, Xã Hòa Phong (huyện Tây Hòa), Xã Hòa Tân Tây, Xã Hòa Bình 1",109.244,13.0019
tỉnh Đắk Lắk,Tây Sơn,xã,25,2923,11052,334.62,Trụ sở UBND xã Sơn Hội,"Xã Sơn Hội, Xã Cà Lúi, Xã Phước Tân",108.925,13.2615
tỉnh Đắk Lắk,Thành Nhất,phường,25,2786,52466,32.22,Trụ sở UBND phường Khánh Xuân,"Phường Khánh Xuân, Phường Thành Nhất",107.98,12.657
tỉnh Đắk Lắk,Tuy An Bắc,xã,25,2918,26174,52.32,"Trụ sở Huyện ủy Tuy An, Trụ sở UBND huyện Tuy An","Thị trấn Chí Thạnh, Xã An Dân, Xã An Định",109.197,13.3173
tỉnh Đắk Lắk,Tuy An Đông,xã,25,2919,40108,46.05,Trụ sở UBND xã An Ninh Tây,"Xã An Ninh Đông, Xã An Ninh Tây, Xã An Thạch",109.259,13.3321
tỉnh Đắk Lắk,Tuy An Nam,xã,25,2922,29805,69.99,Trụ sở UBND xã An Mỹ,"Xã An Thọ, Xã An Mỹ, Xã An Chấn",109.231,13.1833
tỉnh Đắk Lắk,Tuy An Tây,xã,25,2920,12913,136.2,Trụ sở UBND xã An Nghiệp,"Xã An Nghiệp, Xã An Xuân, Xã An Lĩnh",109.152,13.2501
tỉnh Đắk Lắk,Tuy Hòa,phường,25,2911,126118,33.77,"Trụ sở Thành ủy Tuy Hòa, Trụ sở UBND thành phố Tuy Hòa","Phường 1, Phường 2, Phường 4, Phường 5, Phường 7, Phường 9, Xã Hòa An (huyện Phú Hòa) (phần còn lại sau khi sáp nhập vào xã Phú Hòa 1), Xã Hòa Trị (phần còn lại sau khi sáp nhập vào xã Phú Hòa 2)",109.288,13.0813
tỉnh Đắk Lắk,Vân Hòa,xã,25,2924,6661,151.47,Trụ sở UBND xã Sơn Long,"Xã Sơn Long, Xã Sơn Xuân, Xã Sơn Định",109.082,13.181
tỉnh Đắk Lắk,Vụ Bổn,xã,25,2889,18111,109.13,Trụ sở UBND xã Vụ Bổn,Không sáp nhập,108.446,12.6243
tỉnh Đắk Lắk,Xuân Cảnh,xã,25,2934,23972,83.81,Trụ sở UBND xã Xuân Cảnh,"Xã Xuân Bình, Xã Xuân Cảnh",109.223,13.5584
tỉnh Đắk Lắk,Xuân Đài,phường,25,2912,21574,13.4,Trụ sở UBND phường Xuân Đài,"Phường Xuân Thành, Phường Xuân Đài",109.222,13.3871
tỉnh Đắk Lắk,Xuân Lãnh,xã,25,2915,15933,174.65,Trụ sở UBND xã Xuân Lãnh,"Xã Đa Lộc, Xã Xuân Lãnh",109.04,13.5003
tỉnh Đắk Lắk,Xuân Lộc,xã,25,2933,104304,140.5,Trụ sở UBND xã Xuân Lộc,"Xã Xuân Hải, Xã Xuân Lộc",109.185,13.6282
tỉnh Đắk Lắk,Xuân Phước,xã,25,2917,16197,102.81,Trụ sở UBND xã Xuân Phước,"Xã Xuân Quang 3, Xã Xuân Phước",109.066,13.2968
tỉnh Đắk Lắk,Xuân Thọ,xã,25,2932,10793,192.12,Trụ sở UBND xã Xuân Thọ 1,"Xã Xuân Lâm, Xã Xuân Thọ 1, Xã Xuân Thọ 2",109.161,13.4755
tỉnh Đắk Lắk,Yang Mao,xã,25,2884,1697,562.38,"Trụ sở UBND xã Cư Đrăm, Trụ sở UBND xã Yang Mao","Xã Cư Drăm, Xã Yang Mao",108.589,12.4056
